"compet" "K" "fs" "fa" "probamating" "G" "b" "pmut" "mean_dist" "c" "run" "max.X.sex" "max.X.sex.t" "mix" "max.nb.sex" "max.nb.sex.t" "nb.all.end" "nb.sex.end" "X.all.end" "X.sex.end" "end.t" "mean.X.sex" "mean.X.asex" "sd.X.sex" "sd.X.asex" "seed"
"1271" "_ded_" "28" "3" "2" "1" "8" "0.9" "5e-05" "1.8" "0.5" "237" 49 43 0.224017185821697 16266 33 58658 2454 131 45 53 27.6002444987775 61.7238452779162 11.6342347318542 35.5973091912862 42
"1281" "_ded_" "28" "5" "4" "1" "15" "0.5" "5e-05" "1.6" "0.8" "221" 36 31 0.107864378989284 20249 18 80811 2762 96 35 32 24.408037653874 45.2652564414663 9.11294062923812 27.5175275397898 42
"1291" "_ded_" "28" "6" "4" "1" "4" "0.8" "5e-05" "2.1" "5" "321" 198 105 0.0450228827641265 71962 46 216460 10205 199 198 105 187.181871631553 93.0784805216843 7.87942284784332 54.5792742569017 42
"1301" "_ded_" "28" "7" "4" "1" "20" "0.2" "5e-05" "2.1" "0.8" "305" 182 139 0.044506960166775 69378 43 192815 8277 199 182 139 165.045668720551 94.5297174565672 11.1767768345283 55.8917962328926 42
"1311" "_ded_" "28" "8" "6" "1" "19" "0.6" "5e-04" "2.8" "5" "459" 139 49 0.0472124252654609 61339 20 258721 10433 178 139 49 122.486533116074 81.831365188813 10.8761782641386 50.7052086241867 42
"1321" "_ded_" "29" "10" "6" "1" "4" "0.3" "5e-04" "2.5" "1.2" "386" 72 27 0.132560187903699 69337 17 224992 7971 149 66 31 48.6813448751725 71.6874864644435 12.2157857844516 42.7028197134354 42
"1331" "_ded_" "29" "5" "2" "1" "20" "1" "5e-05" "0.7" "0.8" "37" 190 998 0.999956645519314 147300 817 146018 146006 199 189 1000 99.089496322069 103.75 57.9046146947036 74.7749654265748 42
"1341" "_ded_" "29" "5" "4" "1" "4" "0.8" "5e-05" "1.8" "0.8" "242" 106 88 0.0694755385914046 23254 44 169231 7917 199 106 88 94.5877226222054 86.8544949601398 8.09742289459841 57.972375166264 42
"1351" "_ded_" "29" "7" "2" "1" "3" "0.3" "0.005" "1.5" "1" "205" 190 1000 0.992443019559244 156529 157 155527 154366 199 190 1000 99.3794358861407 93.3677863910422 57.8391116181323 56.7880812167955 42
"1361" "_ded_" "29" "9" "2" "1" "16" "0.8" "5e-04" "0.7" "5" "52" 190 1000 0.999570876841654 250726 782 248826 248720 199 190 1000 99.9578481826954 99.377358490566 57.6057787887959 58.4477712036161 42
"1371" "_ded_" "29" "9" "2" "1" "9" "0.7" "5e-04" "2.2" "1" "326" 190 1000 0.999463460329048 243585 851 238406 238278 199 190 1000 99.1883891924559 96.8125 57.8536476141833 58.2323272504875 42
"1381" "_ded_" "30" "10" "4" "1" "9" "0.6" "5e-04" "1.5" "1.2" "209" 190 1000 0.998522871914138 270621 536 266615 266231 199 190 1000 99.1424251871495 96.5833333333333 57.7075913133398 55.6137681671329 42
"1391" "_ded_" "30" "10" "6" "1" "5" "0.5" "5e-05" "2.5" "0.5" "379" 198 80 0.0358867639569394 239510 37 343349 12694 197 198 80 178.031195840555 94.7991350501278 15.1297902424599 56.2397725569063 42
"1401" "_ded_" "30" "4" "3" "1" "18" "0.6" "5e-05" "2.7" "5" "438" 77 38 0.09487672731765 25099 21 70697 3078 97 76 41 60.270955165692 46.4732841361156 9.66820411183331 28.0890523274696 42
"1411" "_ded_" "30" "5" "4" "1" "10" "0.5" "5e-05" "1.9" "5" "272" 127 82 0.0474864655839134 24634 22 148415 6407 157 127 82 117.250975495552 69.5440679398344 6.80260495598503 43.0827709221382 42
"1421" "_ded_" "30" "5" "4" "1" "16" "0.6" "0.005" "2.1" "1" "311" 36 14 0.126600441501104 16346 8 62658 1101 61 31 17 14.6494096276113 29.1936741556606 9.74318746221537 16.8275537155846 42
"1431" "_ded_" "31" "10" "7" "1" "16" "1" "5e-04" "1.2" "0.8" "139" 86 43 0.0586775404188816 74200 21 248685 10993 126 86 43 72.6685163285727 58.2730171818993 9.82971867004423 36.042284464401 42
"1441" "_ded_" "31" "3" "2" "1" "16" "0.7" "5e-04" "1.7" "0.8" "231" 31 28 0.1913768946631 10547 18 30808 1459 60 28 34 14.1891706648389 28.8223448839824 8.27211210932959 16.8600232064181 42
"1451" "_ded_" "31" "3" "2" "1" "4" "0.7" "5e-05" "1" "1" "101" 22 27 0.110956777514503 7102 15 18848 654 36 21 31 9.11009174311927 16.8850170385841 7.73311264834537 9.92653566722009 42
"1461" "_ded_" "31" "4" "3" "1" "18" "0.7" "5e-04" "0.9" "1" "86" 29 35 0.0645333333333333 14092 22 34505 1623 43 29 35 17.9716574245225 20.803600754212 10.0287102116352 12.4166778684057 42
"1471" "_ded_" "31" "5" "4" "1" "4" "0.4" "0.005" "1.6" "0.5" "214" 29 13 0.114463235538426 13063 7 55474 1897 56 28 15 17.0690564048498 25.5954607387498 7.90996119344036 15.3234111337862 42
"1481" "_ded_" "31" "6" "1" "1" "4" "0.3" "0.005" "0.5" "1" "12" 190 1000 0.99623345358328 146184 871 145058 144505 199 190 1000 99.4648835680426 103.048824593128 57.7206148594407 58.5095322615362 42
"1491" "_ded_" "31" "6" "2" "1" "16" "0.5" "5e-04" "2.2" "1.2" "334" 190 1000 0.99920892282748 163440 964 160340 160211 199 190 1000 99.6069308599285 100.883720930233 57.9562995392947 58.2905743756785 42
"1501" "_ded_" "31" "9" "6" "1" "9" "0.8" "5e-05" "1.1" "1" "123" 199 135 0.0458866951388087 98428 44 355201 16299 199 199 135 190.887600466286 93.1230237649822 5.94901066946485 54.4235082187251 42
"1511" "_ded_" "32" "3" "1" "1" "15" "0.4" "5e-04" "0.5" "1.2" "15" 190 998 0.999138464852058 78731 929 78040 77979 199 189 1000 99.8421882814604 86.1311475409836 57.3994672251945 54.8657377634519 42
"1521" "_ded_" "32" "3" "2" "1" "16" "0.6" "0.005" "2.8" "0.8" "445" 35 20 0.141792220064045 9556 12 36874 1127 71 32 23 15.4755989352263 32.5344784177693 9.4020650282052 18.7769122815141 42
"1531" "_ded_" "32" "4" "2" "1" "17" "0.2" "5e-04" "0.8" "0.8" "56" 36 66 0.0642474717430101 13781 36 32772 1435 58 36 66 28.4216027874564 27.1161247088107 4.65474146122456 16.7327088897508 42
"1541" "_ded_" "32" "5" "4" "1" "19" "0.5" "5e-05" "2.9" "1.2" "472" 189 67 0.0493011206741125 53784 29 224660 8118 199 188 68 170.79637841833 95.2642951482853 12.1800909454683 55.9731523559413 42
"1551" "_ded_" "32" "6" "4" "1" "19" "1" "5e-05" "0.7" "5" "49" 199 257 0.0471992858736889 48665 141 250936 11844 199 199 257 192.2968591692 93.396918341057 5.13645796922043 54.1735404602347 42
"1561" "_ded_" "32" "6" "5" "1" "15" "0.8" "5e-05" "0.7" "0.8" "36" 68 69 0.0467160730895016 27612 34 112825 4823 78 68 69 59.9622641509434 36.9077331901261 5.44675848097917 22.3513269097006 42
"1571" "_ded_" "33" "3" "2" "1" "4" "0.4" "0.005" "2.2" "1" "327" 24 15 0.165291150848235 6905 11 26026 893 49 20 19 8.68980963045913 21.7789758484861 5.90878699505715 12.7806909527708 42
"1581" "_ded_" "33" "3" "2" "1" "7" "0.6" "5e-04" "2.3" "0.8" "344" 33 22 0.184220732450551 11228 17 37166 966 70 28 28 14.4865424430642 31.1624309392265 7.99166178493092 18.6985304923241 42
"1591" "_ded_" "33" "3" "2" "1" "9" "0.5" "0.005" "1.9" "1.2" "267" 24 19 0.121165867131851 7355 12 23226 647 44 23 22 11.9258114374034 19.2427476859028 6.95167295598619 11.5209132497753 42
"1601" "_ded_" "33" "4" "2" "1" "10" "0.9" "0.005" "2.1" "1.2" "313" 52 53 0.521487802360389 29004 36 129771 5965 199 30 129 14.1989941324392 103.598759349305 9.39341345262114 55.7751306503041 42
"1611" "_ded_" "33" "5" "2" "1" "5" "0.6" "5e-04" "1.4" "1" "187" 190 999 0.998882834573027 147192 353 145121 144949 199 189 1000 99.3412303637831 110.03488372093 57.7306626549667 53.8330639663933 42
"1621" "_ded_" "33" "9" "5" "1" "2" "0.4" "5e-04" "2.5" "5" "391" 95 33 0.136526621048271 71651 23 206716 6564 129 83 39 63.7219683120049 63.3321425716455 9.90561577371028 37.9826836315804 42
"1631" "_ded_" "33" "9" "7" "1" "5" "0.5" "0.005" "0.9" "0.5" "76" 24 10 0.343907522295463 26489 7 114363 4699 59 20 15 9.71334326452437 28.0322530639043 6.72282973375482 15.457466401852 42
"1641" "_ded_" "34" "10" "5" "1" "6" "0.8" "5e-04" "2.9" "5" "478" 198 192 0.0431146086810592 318760 55 335432 14780 199 198 192 166.888159675237 96.3203691229121 34.9468312653825 56.5407930102127 42
"1651" "_ded_" "34" "3" "2" "1" "4" "0.8" "5e-05" "1" "0.8" "96" 27 38 0.125977896436111 10004 21 25928 1188 44 26 41 15.2373737373737 20.7593371059014 7.83599048813402 12.3253408130661 42
"1661" "_ded_" "34" "3" "2" "1" "8" "0.6" "0.005" "2.8" "0.5" "444" 33 20 0.128447407549523 10096 12 45702 1702 85 32 21 15.5411280846063 37.8698181818182 9.66926988708918 22.0608275820715 42
"1671" "_ded_" "34" "4" "2" "1" "15" "1" "0.005" "0.7" "0.5" "33" 28 79 0.469673830042544 16799 30 127852 6077 195 22 120 10.561625802205 98.6930404434408 6.91631738747279 53.3984949506402 42
"1681" "_ded_" "34" "4" "3" "1" "9" "0.8" "0.005" "2.2" "1.2" "336" 29 16 0.101933908385521 14562 10 53447 1549 58 21 18 9.92640413169787 28.5602142664457 7.02476286628439 16.2066842583108 42
"1691" "_ded_" "34" "5" "2" "1" "20" "0.4" "5e-05" "2.7" "0.5" "420" 190 1000 0.999853667459301 145403 145 143253 143232 199 190 1000 99.239548424933 92.1904761904762 57.780751612027 60.0596528857927 42
"1701" "_ded_" "34" "5" "4" "1" "19" "0.6" "0.005" "2.6" "1" "404" 39 13 0.165156619923511 21246 9 84307 2717 74 34 16 13.4714758925285 35.3307145483515 10.2712303818635 19.7929245279798 42
"1711" "_ded_" "34" "8" "6" "1" "3" "0.5" "0.005" "0.6" "1" "27" 21 16 0.0364354803519915 16073 7 50669 1551 27 21 16 11.2662798194713 13.1412313204935 7.16195262771617 7.80873535663609 42
"1721" "_ded_" "34" "9" "6" "1" "11" "0.3" "0.005" "1.9" "5" "275" 47 19 0.1318651773275 38292 12 114988 4687 65 46 22 33.1320674205249 31.296198583875 10.2760785978956 18.8112078375858 42
"1731" "_ded_" "34" "9" "6" "1" "16" "0.6" "0.005" "0.9" "1.2" "88" 25 20 0.131699710403208 27937 10 93346 2941 51 22 24 11.9126147568854 25.0333167413307 6.88887849625983 14.4966135207628 42
"1741" "_ded_" "35" "5" "4" "1" "17" "0.9" "5e-04" "0.9" "1" "83" 23 22 0.098709088538271 16446 11 51528 2032 40 21 23 10.2795275590551 19.7212097947309 7.72844211351474 11.5050711763621 42
"1751" "_ded_" "35" "7" "3" "1" "9" "1" "5e-04" "2.1" "1.2" "314" 190 998 0.997950925084449 248676 305 244595 244110 199 189 1000 99.112908115194 98.8103092783505 57.6249869088161 59.5485174169521 42
"1761" "_ded_" "35" "8" "4" "1" "3" "0.4" "5e-05" "1.7" "0.8" "232" 199 127 0.0443938090190966 167762 79 270781 12021 199 199 127 186.547957740621 94.6634642139434 20.1687135233815 55.7687908972258 42
"1771" "_ded_" "35" "9" "4" "1" "5" "0.9" "5e-04" "2" "0.8" "291" 190 1000 0.997092469018112 309343 816 307494 306635 199 190 1000 99.4599279273403 90.2968568102445 57.7471271137553 54.3042806495837 42
"1781" "_ded_" "36" "5" "2" "1" "15" "1" "0.005" "0.8" "1" "62" 190 1000 0.987041440515071 179840 583 179322 177019 199 190 1000 99.8402487868534 100.144594007816 57.9569689004715 55.7307386096345 42
"1791" "_ded_" "36" "7" "2" "1" "12" "0.8" "5e-04" "2.6" "0.5" "399" 190 997 0.999489427630768 241515 447 239075 238934 199 189 1000 99.4609641156135 98.5673758865248 57.5538988296304 57.2387612130775 42
"1801" "_ded_" "36" "7" "2" "1" "4" "0.7" "5e-05" "1.8" "1" "245" 190 1000 0.999931307043776 232331 154 228876 228861 199 190 1000 99.6899253258528 126.533333333333 57.7025937057784 33.9955179118548 42
"1811" "_ded_" "36" "8" "4" "1" "18" "0.7" "5e-04" "2.6" "5" "415" 198 243 0.0483769965226616 261623 77 277748 11798 199 197 245 171.784963553145 95.6917728896409 27.9083762484397 56.555142742688 42
"1821" "_ded_" "36" "8" "5" "1" "12" "0.7" "0.005" "2.5" "1" "384" 60 19 0.275731934155494 62955 15 234383 7778 147 56 29 26.8454615582412 72.7576134683701 17.6146522348991 41.110925454479 42
"1831" "_ded_" "36" "8" "5" "1" "4" "1" "0.005" "2.3" "5" "355" 43 16 0.370540445072413 49831 13 166021 7639 98 33 27 15.9960727843959 48.6199504994254 10.1566667421847 27.0229475101698 42
"1841" "_ded_" "37" "10" "2" "1" "18" "0.4" "5e-05" "2.3" "0.5" "343" 190 995 0.999973108249381 315951 709 310823 310811 199 189 1000 99.3783810740289 110.666666666667 57.6658843789673 61.6092279589427 42
"1851" "_ded_" "37" "3" "2" "1" "3" "0.2" "0.005" "2" "5" "300" 19 15 0.105097497313066 4787 8 17295 721 30 18 16 8.82108183079057 13.0908048751056 5.76603074000506 7.87741850092781 42
"1861" "_ded_" "37" "4" "3" "1" "3" "1" "0.005" "1" "1" "99" 20 16 0.131895638779243 11857 9 36623 989 35 19 19 9.8159757330637 16.6802492002021 5.90722020839782 9.87002894766822 42
"1871" "_ded_" "37" "6" "2" "1" "8" "0.6" "5e-05" "2.3" "1" "350" 190 999 0.999898568751702 200266 952 196421 196405 199 189 1000 99.616807107762 124.8125 57.7095582708892 64.8302591387694 42
"1881" "_ded_" "37" "7" "4" "1" "12" "0.5" "0.005" "1.5" "0.5" "200" 50 32 0.0930440295066851 44481 15 181872 6736 140 50 32 29.145635391924 67.5807658048602 13.8525168995187 38.4819123221684 42
"1891" "_ded_" "37" "7" "4" "1" "13" "0.5" "5e-05" "2.3" "1" "346" 198 109 0.0449213078575992 153607 44 276865 12736 199 198 109 182.549073492462 93.8783473227097 11.1720292981608 55.2229199363653 42
"1901" "_ded_" "37" "8" "2" "1" "2" "0.8" "5e-05" "0.6" "1.2" "29" 190 1000 0.999958146259798 277593 438 275419 275408 199 190 1000 99.7319104746413 85.7272727272727 57.8029218049156 44.2178491315236 42
"1911" "_ded_" "38" "10" "5" "1" "5" "0.5" "0.005" "1.3" "0.5" "154" 48 20 0.558151473037098 74621 14 374344 16347 199 40 44 20.9662935095125 104.124777581935 11.8269839654934 56.0122494502249 42
"1921" "_ded_" "38" "4" "2" "1" "2" "0.9" "5e-05" "0.9" "5" "90" 198 429 0.0451829353026423 97596 213 151851 7000 199 198 429 161.247857142857 96.42242028015 30.3191269600013 57.0261314509674 42
"1931" "_ded_" "38" "4" "2" "1" "8" "0.3" "0.005" "2.6" "5" "414" 52 33 0.215983666326382 22682 24 67778 2949 99 41 43 22.6846388606307 47.999490968548 11.8271803957135 27.3571117943925 42
"1941" "_ded_" "38" "4" "3" "1" "13" "0.8" "0.005" "1.5" "1" "204" 25 16 0.124030091772027 13561 9 45921 2001 45 22 18 10.8085957021489 22.1640710382514 6.92963534949434 12.6290435614083 42
"1951" "_ded_" "38" "5" "4" "1" "3" "0.9" "5e-04" "1.1" "1.2" "127" 28 18 0.238349571545956 21982 13 70095 2102 51 16 25 6.89105613701237 24.9204624005412 5.28448430069673 14.0101193093372 42
"1961" "_ded_" "38" "7" "2" "1" "8" "1" "5e-04" "2.3" "1" "349" 190 1000 0.999411910973583 269742 388 265241 265081 199 190 1000 99.6754652351545 104.68125 57.8191853080865 63.1492563459304 42
"1971" "_ded_" "38" "7" "4" "1" "13" "0.6" "5e-05" "1.1" "0.8" "117" 198 176 0.0448125423669894 134167 92 289066 13271 199 198 176 179.427850199684 94.5387552348665 12.4835163857743 55.8956554831158 42
"1981" "_ded_" "38" "9" "4" "1" "11" "0.7" "5e-05" "1.4" "1" "186" 190 998 0.999680538041194 318920 343 312803 312682 199 189 1000 99.0529835423849 121.842975206612 57.570915294709 49.6355061530995 42
"1991" "_ded_" "38" "9" "4" "1" "2" "0.2" "5e-04" "2" "1.2" "298" 168 88 0.0507376682331128 93836 31 288012 13264 199 168 88 153.1164053076 92.8802866626873 10.281604830436 56.4356808148271 42
"2001" "_ded_" "39" "10" "4" "1" "19" "0.9" "5e-05" "1.3" "1" "159" 190 994 0.999854216579151 385837 116 380311 380296 199 189 1000 99.8800697351537 103.4 57.5275754388017 51.5278010952756 42
"2011" "_ded_" "39" "4" "2" "1" "14" "0.3" "0.005" "1.8" "0.8" "240" 42 28 0.374311117642736 20836 24 73513 2938 108 32 48 18.002042205582 51.6024371236273 8.89154544711563 29.1465090486746 42
"2021" "_ded_" "39" "4" "3" "1" "4" "0.6" "0.005" "2.5" "0.5" "378" 37 13 0.157982261640798 17041 8 78480 1992 82 33 16 15.2525100401606 36.3486298504341 10.5774032870186 21.1132323616642 42
"2031" "_ded_" "39" "6" "4" "1" "7" "0.4" "5e-04" "0.8" "5" "71" 28 28 0.135203202460168 21125 17 50800 2357 37 26 31 13.9299957573186 18.2979584253659 8.58121713271256 10.7048883302098 42
"2041" "_ded_" "39" "8" "2" "1" "7" "0.4" "0.005" "2.7" "0.5" "421" 190 1000 0.995072730081552 260513 827 257721 256449 199 190 1000 99.5839445659761 101.73427672956 57.96269621735 58.0307589938789 42
"2051" "_ded_" "40" "10" "7" "1" "8" "1" "5e-04" "1.5" "1.2" "208" 135 63 0.0532249494130844 105504 24 492531 20633 192 135 63 119.849173653855 88.0386693734663 10.2362047161829 53.823225153899 42
"2061" "_ded_" "40" "10" "8" "1" "12" "0.9" "0.005" "2.2" "0.5" "323" 53 13 0.198652882415688 88782 7 461753 13867 173 51 16 24.4114804932574 79.2337224204373 15.5269434316092 46.6929187187948 42
"2071" "_ded_" "40" "3" "2" "1" "17" "0.4" "0.005" "0.9" "0.5" "78" 17 20 0.109492803289925 6500 10 19578 878 33 16 22 7.56378132118451 13.9917112299465 5.10884138114625 8.33077253099539 42
"2081" "_ded_" "40" "4" "2" "1" "11" "0.2" "5e-05" "2.1" "1.2" "317" 198 201 0.0432134669996921 77724 86 146798 6564 199 198 201 185.125380865326 94.0615114736797 9.01031128847033 55.3120673622845 42
"2091" "_ded_" "40" "4" "2" "1" "7" "0.8" "5e-04" "0.5" "0.8" "5" 54 188 0.105069256716346 29288 86 93834 4395 133 53 190 45.8498293515358 62.6824763246458 6.45757287744078 38.8788553495446 42
"2101" "_ded_" "40" "9" "6" "1" "15" "0.9" "5e-05" "1.2" "1.2" "147" 199 133 0.0471328975191287 147618 47 464877 21911 199 199 133 189.886358450094 93.7523828013888 6.91085914343826 54.3879871072641 42
"2111" "_ded_" "5" "10" "7" "1" "2" "0.7" "5e-05" "1.4" "5" "192" 199 183 0.0421865103330436 13059 82 67889 2864 199 199 183 191.456354748603 91.4551633986928 4.96120275518512 52.5024253530412 42
"213" "_ded_" "5" "6" "2" "1" "5" "0.2" "5e-04" "2.6" "5" "413" 195 203 0.199474408709799 16120 116 19546 916 199 154 233 146.498908296943 96.3169618894257 4.46394161735635 58.3135949192797 42
"2141" "_ded_" "5" "7" "6" "1" "12" "0.6" "5e-05" "1.6" "0.8" "218" 105 80 0.0418036446284346 8208 42 25380 1069 110 105 80 97.6033676333022 48.085146641438 5.13395722014848 29.269888235525 42
"2151" "_ded_" "5" "8" "5" "1" "13" "1" "0.005" "0.9" "1" "84" 16 18 0.15828677839851 2971 9 7713 326 36 12 20 8.89570552147239 17.0890754027345 2.6442704317245 10.4479639014771 42
"2161" "_ded_" "6" "10" "6" "1" "15" "0.2" "5e-05" "1.6" "5" "230" 145 103 0.0801383145253616 10122 84 52660 2382 185 143 108 131.885390428212 83.8195035602053 7.12519919000366 52.5920125522042 42
"2171" "_ded_" "6" "3" "2" "1" "14" "0.8" "5e-05" "1.3" "5" "174" 12 24 0.0472527472527473 849 1 925 43 9 12 24 9.09302325581395 5.0453514739229 1.97380408021296 3.46773451693726 42
"2181" "_ded_" "6" "3" "2" "1" "20" "0.8" "5e-05" "1.4" "0.8" "185" 11 16 1 850 1 721 31 8 7 46 4.74193548387097 4.77536231884058 2.06507049008799 3.47000022155909 42
"2191" "_ded_" "6" "3" "2" "1" "8" "0.7" "0.005" "1.5" "0.5" "197" 10 14 0.0562874251497006 905 1 1086 47 12 10 14 4.87234042553191 6.88450433108758 2.69150855773741 4.91097435282986 42
"2201" "_ded_" "6" "4" "2" "1" "3" "0.6" "0.005" "1.5" "5" "212" 18 20 0.531884057971014 1585 15 3466 119 32 9 28 2.21008403361345 16.278159545862 2.82505122071409 9.08819826574631 42
"2211" "_ded_" "6" "7" "4" "1" "3" "0.7" "0.005" "0.6" "0.8" "20" 13 11 0.444309437019036 2154 10 6191 256 25 10 19 3.8046875 14.1925863521483 3.93288517303947 7.62599895713907 42
"2221" "_ded_" "6" "8" "5" "1" "17" "0.2" "0.005" "1.3" "1.2" "168" 25 16 0.387234910277325 3785 12 8919 399 39 20 21 15.6015037593985 18.449882629108 2.98052265902572 11.9403799284256 42
"2231" "_ded_" "7" "3" "2" "1" "15" "0.7" "5e-04" "1.5" "0.8" "201" 11 20 0.465142857142857 1036 1 2664 81 33 5 28 1.58024691358025 16.5683313975997 1.23353351728747 9.38965615568783 42
"2241" "_ded_" "7" "3" "2" "1" "4" "0.7" "0.005" "1.4" "0.5" "180" 12 9 0.575492341356674 1036 1 2547 29 21 11 18 5.48275862068965 10.751787132645 3.70926147496441 7.76118176407505 42
"2251" "_ded_" "7" "4" "2" "1" "9" "0.9" "0.005" "2.9" "0.5" "461" 31 18 0.697595473833098 3859 16 18914 724 142 17 36 8.12707182320442 75.5995601979109 5.41146641222666 42.1111611404733 42
"2261" "_ded_" "7" "5" "2" "1" "5" "0.8" "5e-04" "0.9" "5" "92" 69 215 0.9937806007675 11782 259 27089 1218 199 8 807 3.94581280788177 103.118781647404 2.56139464330493 55.3364338536104 42
"2271" "_ded_" "7" "7" "5" "1" "6" "1" "5e-04" "2.8" "0.8" "448" 40 16 0.483608205953339 9896 12 35055 1470 116 25 23 10.4333333333333 59.3270805419086 8.36248904658367 32.6273533758304 42
"2281" "_ded_" "7" "8" "3" "1" "18" "0.7" "0.005" "1.9" "1.2" "268" 72 62 0.968279518984945 18963 53 40405 1907 199 10 988 4.43995804929208 103.958829030079 3.21263533745438 55.1366962229787 42
"2291" "_ded_" "7" "8" "4" "1" "2" "0.9" "5e-05" "2.6" "5" "418" 199 170 0.0405634418791115 51675 76 54877 2226 199 199 170 151.033243486074 96.8647509069153 81.0755440203405 54.9764158865113 42
"2301" "_ded_" "7" "9" "2" "1" "14" "0.6" "0.005" "2" "5" "302" 191 980 0.995104592639195 56343 289 54477 54227 199 190 1000 99.2987072860383 102.264 58.4035676867165 59.516477958582 42
"2311" "_ded_" "7" "9" "7" "1" "18" "0.2" "5e-04" "1.2" "0.5" "135" 63 39 0.076244083407957 10105 28 33752 844 86 60 41 49.0462085308057 41.1781329767838 8.18840990559743 25.5535107605909 42
"2321" "_ded_" "8" "10" "5" "1" "5" "0.4" "5e-05" "2.1" "0.8" "304" 199 123 0.0431285855722675 63557 73 73733 3180 199 199 123 134.541509433962 98.7145266678951 53.422516293885 57.0812482156545 42
"2331" "_ded_" "8" "10" "7" "1" "14" "0.6" "5e-05" "1.3" "1.2" "172" 199 137 0.040972624927513 22350 84 100018 4098 199 199 137 187.229380185456 92.9750312760634 8.7398936736563 54.2578270136244 42
"2341" "_ded_" "8" "4" "2" "1" "2" "0.7" "5e-05" "2.3" "5" "359" 42 33 0.847587719298246 6003 32 17736 818 110 9 61 4.04645476772616 58.5886038538834 2.77429950112488 30.6987689726239 42
"2351" "_ded_" "8" "5" "3" "1" "7" "0.8" "5e-04" "2.6" "1" "405" 45 37 0.442517343904856 7854 24 26073 836 147 30 44 17.8815789473684 68.5986844712129 8.51045685185541 42.3767807513821 42
